年	月	日	時	分	縣市	行政區	allLocation	GoogleLat	GoogleLng	死	2-30	受傷	當事人數	天候	道路照明設備	道路類別	道路型態	事故位置	路面狀況1	路面狀況2	路面狀況3	道路障礙1	道路障礙2	號誌1	號誌2	車道劃分-分向	車道劃分-分道1	車道劃分-分道2	車道劃分-分道3	事故類型及型態	行動電話	當事者行動狀態	駕駛資格情形	保護裝置	飲酒情形	駕駛執照種類	個人肇逃否	肇因碼-主要	性別	受傷程度	車輛撞擊部位1	車輛撞擊部位2
113	1	3	7	4	臺北市	萬華區	萬華區長順街與雙園街152巷口	25.0309907	121.4912628	0	0	1	2	6	5	5	4	2	1	4	4	5	13	1	1	5	5	5	1	17	1	11	1	7	2	8	1		1	3	17	
113	1	3	7	11	臺北市	中正區	中正區市民大道1段168號	25.0483396	121.51866	0	0	3	3	7	5	5	14	9	1	4	4	5	13	4	4	9	4	5	2	17	1	9	1	5	2	10	1		1	2	11	
113	1	3	7	30	臺北市	大同區	大同區承德路3段與民權西路口	25.0630016	121.5185036	0	0	1	2	6	5	5	4	1	1	4	4	5	13	2	1	1	2	5	2	13	1	8	1	7	2	4	1		1	3	6	
113	1	3	8	5	臺北市	信義區	信義區松仁路277號	25.02406	121.5698758	0	0	1	2	6	7	5	14	9	1	4	4	5	13	1	1	9	5	5	2	17	1	9	1	5	1	10	2		4	2	12	
113	1	3	8	13	臺北市	南港區	南港區南港路1段與經貿二路口	25.0552377	121.6164902	0	0	1	2	6	6	5	4	1	1	4	4	5	13	2	1	1	3	5	2	12	4	9	1	3	1	10	1		1	3	14	
113	1	3	8	15	臺北市	中正區	中正區公園路21號	25.0359323	121.5150352	0	0	1	2	6	6	5	14	9	1	4	4	5	13	1	1	5	4	4	2	9	1	12	1	7	2	2	1		1	3	17	
113	1	3	8	48	臺北市	士林區	士林區至善路1段與福林路254巷口	25.0983054	121.5377828	0	0	1	3	7	6	5	3	2	1	4	4	5	13	3	1	1	4	4	1	12	1	8	1	7	1	8	1		1	3	2	
113	1	3	8	49	臺北市	中山區	中山區中山北路3段與民族東路口	25.0684637	121.5232298	0	0	2	3	6	7	5	4	2	1	4	4	5	13	2	1	1	4	5	2	13	4	9	1	6	1	10	1		1	2	15	
113	1	3	8	49	臺北市	內湖區	內湖區瑞光路與瑞光路253巷口口	25.07477897	121.5775514	0	0	2	3	6	6	5	14	9	1	4	4	5	13	4	4	5	4	5	2	13	1	9	1	5	1	10	1		2	2	11	
113	1	3	9	6	臺北市	北投區	北投區大度路3段305號	25.12341867	121.4651398	0	0	1	2	6	7	5	14	9	1	4	4	5	13	4	4	3	4	5	1	17	1	9	1	6	9	10	1		1	2	12	
113	1	3	9	38	臺北市	中正區	中正區羅斯福路3段與羅斯福路3段210巷口	25.0193087	121.529498	0	0	1	2	6	6	5	3	1	1	4	4	5	13	4	4	3	4	5	2	17	1	6	1	7	1	8	1		1	3	6	
113	1	3	9	46	臺北市	萬華區	萬華區萬大路423巷33號	25.0211761	121.5001389	0	0	1	3	6	7	5	11	9	1	4	4	5	13	1	1	5	2	5	1	17	1	1	1	7	1	8	1		1	3	17	
113	1	3	9	58	臺北市	信義區	信義區信義路6段76巷2弄85號	25.0329793	121.5758955	0	0	1	2	6	7	5	14	9	1	4	4	5	13	4	4	10	5	5	1	17	1	5	1	7	1	8	1		1	3	1	
113	1	3	10	9	臺北市	信義區	信義區基隆路汽機車混合地下道	25.03912542	121.5632716	0	0	1	2	6	5	5	7	11	1	4	4	5	13	4	4	6	4	5	2	17	1	9	1	6	1	10	1		1	2	12	
113	1	3	10	10	臺北市	北投區	北投區光明路與七星街口	25.1370135	121.5039871	0	0	1	2	6	6	5	14	9	1	4	4	5	13	4	4	9	4	5	2	12	1	8	1	5	1	10	1		2	3	15	
113	1	3	10	35	臺北市	中山區	中山區北安路與自強隧道(外)口機車專用道	25.08609313	121.5516552	0	0	1	3	8	6	5	14	11	1	4	4	5	13	4	4	1	4	1	2	13	1	9	1	5	1	10	1		2	2	11	
113	1	3	10	37	臺北市	士林區	士林區中山北路5段與劍潭路口	25.0849172	121.5252548	0	0	1	2	6	5	8	3	1	1	4	4	5	13	4	4	4	5	5	1	17	1	6	1	7	1	8	1		2	3	17	
113	1	3	10	40	臺北市	信義區	信義區松仁路7號	25.03855422	121.5684556	0	0	1	2	6	6	5	14	9	1	4	4	5	13	4	4	1	4	5	2	18	1	7	1	5	1	10	1		1	2	12	
113	1	3	11	11	臺北市	信義區	信義區松廉路5號	25.0339616	121.5667026	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	9	5	5	2	18	1	9	1	5	1	10	1		2	2	12	
113	1	3	11	20	臺北市	大安區	大安區市民大道4段66號	25.0449214	121.5471459	0	0	1	2	6	6	5	14	9	1	4	4	5	13	4	4	1	4	5	2	18	1	12	1	5	1	10	1		2	2	14	
113	1	3	12	6	臺北市	萬華區	萬華區西園路2段372巷與西園路2段372巷3弄口	25.0254269	121.49115	0	0	2	2	7	7	5	3	2	1	4	4	5	13	4	4	10	5	5	2	16	1	5	1	5	1	10	1		1	2	11	
113	1	3	12	20	臺北市	中正區	中正區三元街與三元街230巷口	25.0275215	121.512901	0	0	1	2	6	6	5	4	1	1	4	4	5	13	1	1	3	4	4	2	3	1	5	1	7	2	8	1		1	3	1	
113	1	3	12	21	臺北市	內湖區	內湖區環山路1段與環山路1段28巷口口	25.0854808	121.5654995	0	0	1	2	7	7	5	3	1	1	4	4	5	13	1	1	5	5	4	2	17	1	9	1	5	1	10	1		1	2	14	
113	1	3	12	33	臺北市	萬華區	萬華區寶興街與寶興街38巷口	25.0273371	121.4933392	0	0	2	2	7	7	5	4	1	1	4	4	5	13	4	4	8	3	5	2	3	5	16	8	4	10	20	1		2	2	16	
113	1	3	12	51	臺北市	內湖區	內湖區成功路2段115巷47弄與成功路2段115巷49弄口	25.06459207	121.5930104	0	0	1	2	6	6	5	3	2	1	4	4	5	13	4	4	9	4	5	2	16	1	1	1	5	2	10	1		1	2	12	
113	1	3	13	0	臺北市	文山區	文山區木柵路4段與秀明路1段口	24.9917296	121.5710876	0	0	1	2	7	6	5	4	1	1	5	4	5	13	1	1	10	5	5	2	15	1	9	1	6	2	10	1		1	2	11	
113	1	3	13	18	臺北市	大同區	大同區民權西路102巷與民權西路102巷33弄口	25.0615791	121.5176956	0	0	2	2	6	6	5	4	1	1	4	4	5	13	4	4	10	5	5	2	15	1	9	1	6	1	10	1		2	2	11	
113	1	3	13	29	臺北市	中正區	中正區林森南路與林森南路61巷口	25.03943588	121.5217278	0	0	2	2	6	6	5	3	2	1	4	4	5	13	4	4	9	4	5	1	12	1	8	1	6	2	10	1		1	2	12	
113	1	3	13	35	臺北市	信義區	信義區基隆路2段161號	25.0255822	121.5540464	0	0	2	2	6	6	5	14	9	1	4	4	5	13	4	4	1	4	5	2	13	4	9	1	3	2	10	1		2	2	13	
113	1	3	13	45	臺北市	中正區	中正區博愛路與廣州街口口	25.03492666	121.5106478	0	0	1	3	6	6	5	4	1	1	4	4	5	13	4	4	5	5	5	1	17	1	5	1	7	1	8	1		1	3	1	
113	1	3	13	50	臺北市	大安區	大安區信義路4段53巷與復興南路1段295巷口	25.0351457	121.5451303	0	0	2	2	6	6	5	4	1	1	4	4	5	13	4	4	10	5	5	2	15	1	9	1	5	1	10	1		1	2	14	
113	1	3	14	59	臺北市	中正區	中正區南昌路2段與南昌路2段71巷口	25.0272839	121.5206376	0	0	1	2	7	7	5	3	1	1	4	4	5	13	4	4	9	5	5	2	17	1	6	1	7	1	15	1		2	3	2	
113	1	3	15	51	臺北市	松山區	松山區民生東路5段與民生東路5段69巷口	25.05852313	121.5582855	0	0	1	2	7	7	5	3	1	1	5	4	5	13	2	1	1	4	5	2	17	1	5	1	7	1	8	1		1	3	6	
113	1	3	16	1	臺北市	文山區	文山區興隆路3段與興隆路3段185巷口	24.9960605	121.5600244	0	0	2	2	8	6	5	5	1	1	5	4	5	13	3	1	1	4	5	2	3	1	9	1	6	2	10	1		1	2	11	
113	1	3	16	5	臺北市	信義區	信義區信義路4段456號	25.0329639	121.5580709	0	0	2	3	7	6	5	14	9	1	5	4	5	13	4	4	9	5	5	2	12	1	8	1	7	1	8	1		1	3	2	
113	1	3	16	13	臺北市	大安區	大安區基隆路3段與基隆路3段156巷口	25.0159951	121.5426085	0	0	2	3	7	6	5	4	2	2	5	4	5	13	2	1	1	4	5	2	17	1	9	1	6	1	10	1		1	2	11	
113	1	3	16	20	臺北市	文山區	文山區興隆路4段165巷與興隆路4段165巷40弄口	24.98430432	121.563636	0	0	1	2	7	6	5	4	1	1	4	4	5	13	4	4	5	5	5	2	15	4	9	1	5	2	9	1		1	2	14	
113	1	3	16	40	臺北市	信義區	信義區福德街268巷與福德街300巷43弄口	25.04052442	121.585465	0	0	1	2	8	5	5	3	1	1	5	4	5	13	4	4	9	4	5	2	17	1	6	8	2	1	20	1		2	2	11	
113	1	3	17	8	臺北市	大同區	大同區鄭州路與西寧北路口	25.0505824	121.5081966	0	0	1	2	7	5	5	5	1	1	5	4	5	13	2	1	1	4	5	2	17	1	9	1	7	1	8	1		1	3	5	
113	1	3	17	15	臺北市	士林區	士林區天母北路56號	25.12141441	121.5267366	0	0	1	2	7	5	8	22	22	1	5	4	5	13	4	4	9	5	5	2	17	1	5	1	7	1	8	1		1	3	5	
113	1	3	17	17	臺北市	萬華區	萬華區漢口街2段53號	25.045747	121.5064632	0	0	1	2	7	5	5	14	9	1	5	4	5	13	4	4	10	3	4	2	16	4	1	1	3	1	8	1		1	3	8	
113	1	3	17	27	臺北市	大安區	大安區基隆路2段182巷	25.0251341	121.5533393	0	0	2	4	8	5	5	14	9	1	5	4	5	13	4	4	1	3	1	2	13	1	9	1	7	1	14	1		2	3	6	
113	1	3	17	28	臺北市	信義區	信義區逸仙路與逸仙路26巷口	25.0395025	121.5615941	0	0	1	2	7	5	5	3	1	1	5	4	5	13	1	1	5	2	5	2	17	1	5	1	7	1	8	1		1	3	2	
113	1	3	17	32	臺北市	信義區	信義區忠孝東路5段236巷8號	25.0400907	121.5718827	0	0	1	2	7	5	5	14	9	1	5	4	5	13	3	1	5	4	5	2	6	1	9	1	7	1	8	1		1	3	1	
113	1	3	17	36	臺北市	士林區	士林區大南路224號	25.08877729	121.5214672	0	0	1	2	7	5	5	14	9	1	5	4	5	13	4	4	9	4	5	2	17	1	9	1	7	2	8	1		1	3	2	
113	1	3	17	49	臺北市	中正區	中正區基隆路4段與羅斯福路4段口	25.0113234	121.5370172	0	0	1	2	7	5	5	18	9	1	5	4	5	13	1	1	1	4	5	2	17	1	5	1	5	2	10	1		2	2	14	
113	1	3	17	50	臺北市	中山區	中山區林森北路與長春路口	25.0549801	121.5254771	0	0	2	2	8	5	5	4	2	1	5	4	5	13	2	1	5	4	5	2	17	4	5	1	3	1	10	1		1	2	12	
113	1	3	18	4	臺北市	大同區	大同區重慶北路2段195號	25.0601831	121.5136077	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	9	4	5	1	3	5	16	8	4	10	20	1		1	2	16	
113	1	3	18	20	臺北市	士林區	士林區承德路4段233號與承德路4段195巷口	25.0882782	121.5220069	0	0	1	2	8	5	5	3	2	1	5	4	5	13	3	1	3	3	5	2	17	4	9	1	3	2	10	1		2	2	15	
113	1	3	18	26	臺北市	中山區	中山區北安路55號	25.0778568	121.5290083	0	0	1	2	7	5	5	3	2	1	5	4	5	13	2	1	1	4	5	2	16	1	5	1	7	1	8	1		1	3	5	
113	1	3	18	32	臺北市	信義區	信義區松高路20巷	25.03858408	121.5676274	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	10	4	5	2	18	4	6	1	5	1	10	1		2	2	17	
113	1	3	18	37	臺北市	松山區	松山區塔悠路與撫遠街389巷口	25.0652407	121.5678792	0	0	1	2	7	5	5	4	1	1	5	4	5	13	2	1	1	4	4	2	13	1	12	1	7	1	8	1		1	3	3	
113	1	3	18	40	臺北市	中山區	中山區林森北路487號	25.0613514	121.5256002	0	0	2	3	7	5	5	14	9	1	5	4	5	13	4	4	5	5	5	2	17	1	9	1	6	1	10	1		2	2	11	12
113	1	3	18	40	臺北市	內湖區	內湖區民權大橋東向西	25.06609309	121.5758317	0	0	2	3	7	5	5	14	11	1	5	4	5	13	4	4	1	4	5	2	13	1	9	1	5	1	10	1		2	2	11	
113	1	3	18	50	臺北市	萬華區	萬華區桂林路與西寧南路口	25.0375813	121.5063496	0	0	2	4	8	5	5	3	1	1	5	4	5	13	2	1	8	3	5	1	13	4	9	1	3	1	10	1		1	2	11	
113	1	3	19	8	臺北市	大同區	大同區南京西路與南京西路155巷口	25.0540491	121.513654	0	0	1	2	7	5	5	4	1	1	5	4	5	13	4	4	5	2	5	2	17	1	9	1	5	1	10	1		1	2	11	
113	1	3	19	16	臺北市	中山區	中山區農安街與農安街227巷口	25.0647389	121.533659	0	0	3	3	8	5	5	4	1	1	5	4	5	13	4	4	4	3	5	1	17	1	11	1	6	1	9	1		1	2	14	
113	1	3	20	26	臺北市	士林區	士林區德行東路233號	25.1095982	121.533664	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	7	5	5	2	17	4	9	1	3	1	10	1		1	2	12	
113	1	3	20	30	臺北市	士林區	士林區忠誠路2段與忠誠路2段50巷口	25.11071282	121.5305606	0	0	2	3	7	5	5	3	2	1	5	4	5	13	1	1	1	4	4	2	16	1	8	1	7	1	4	1		1	3	2	
113	1	3	20	36	臺北市	中山區	中山區民族西路西往東.大同大學旁	25.06848519	121.5204279	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	9	4	5	2	17	1	11	1	7	2	4	1		1	3	17	
113	1	3	20	50	臺北市	南港區	南港區昆陽街140巷20號與昆陽街140巷口	25.04961522	121.5937081	0	0	1	2	7	5	5	3	2	1	5	4	5	13	4	4	10	5	5	2	17	1	13	1	7	2	8	1		1	3	8	
113	1	3	21	24	臺北市	信義區	信義區市民大道5段與東興路口	25.0482055	121.5658164	0	0	1	2	7	5	5	4	1	1	5	4	5	13	1	1	1	4	5	1	17	4	5	1	3	2	8	1		2	3	6	
113	1	3	21	33	臺北市	中山區	中山區濱江街林安泰古厝	25.0714875	121.5300741	0	0	1	2	8	5	5	14	9	1	5	4	5	13	1	1	10	3	5	1	17	1	5	1	6	2	10	1		2	2	14	
113	1	3	22	20	臺北市	內湖區	內湖區成功路2段241號	25.06785849	121.5908223	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	5	4	5	2	13	1	9	1	5	1	10	1		1	2	12	
113	1	3	22	42	臺北市	松山區	松山區南京東路4段133巷與南京東路4段133巷4弄口	25.0522166	121.5551379	0	0	2	2	7	5	5	4	1	1	5	4	5	13	4	4	9	5	5	2	15	1	9	1	5	1	10	1		1	2	12	
113	1	3	23	10	臺北市	大安區	大安區市民大道3段與建國南路1段口	25.0446571	121.5363408	0	0	2	2	8	5	5	5	1	1	5	4	5	13	1	1	3	4	4	2	15	4	9	1	5	1	10	1		1	2	11	
113	1	4	0	0	臺北市	中山區	中山區龍江路298巷與合江街口	25.06180447	121.5392868	0	0	1	2	8	5	5	4	1	1	5	4	5	13	4	4	10	5	5	2	17	1	9	1	7	2	8	1		1	3	17	
113	1	4	2	10	臺北市	內湖區	內湖區潭美街791號與安康路附近側附近328巷口	25.06364871	121.6104268	0	0	1	2	8	5	5	14	7	1	5	4	5	13	4	4	9	4	4	2	16	1	7	2	5	2	18	1		1	2	11	
113	1	4	2	14	臺北市	士林區	士林區中正路與文林路口	25.0954295	121.5245349	0	0	1	2	7	5	5	4	1	1	5	4	5	13	1	1	5	4	5	2	17	1	5	1	7	2	8	1		1	3	1	
113	1	4	7	0	臺北市	信義區	信義區福德街與大道路口	25.0381193	121.583734	0	0	2	2	7	6	5	4	1	1	5	4	5	13	2	1	10	5	5	2	17	1	5	1	5	1	10	1		1	2	12	
113	1	4	7	1	臺北市	大安區	大安區基隆路2段與敦化南路2段口	25.021087	121.5487307	0	0	1	2	8	6	5	4	1	1	5	4	5	13	2	1	1	4	5	2	17	1	1	1	7	2	7	1		1	3	5	
113	1	4	7	36	臺北市	文山區	文山區木柵路4段與木柵路4段159巷口	24.9997669	121.575626	0	0	1	2	8	6	5	3	2	1	5	4	5	13	2	1	4	4	5	2	13	4	9	1	3	1	10	1		1	3	11	
113	1	4	7	46	臺北市	中正區	中正區中華路2段75巷與中華路2段75巷1弄口口	25.03395107	121.5062273	0	0	1	2	8	6	5	3	1	1	5	4	5	13	4	4	5	5	5	1	12	1	9	1	7	2	8	1		1	3	2	
113	1	4	7	54	臺北市	松山區	松山區南京東路5段163-3號	25.0520866	121.5626255	0	0	1	3	7	6	8	14	9	1	5	4	5	13	4	4	10	5	5	2	17	1	9	1	6	1	10	1		1	3	11	
113	1	4	7	57	臺北市	信義區	信義區市民大道5段與光復南路口	25.0452088	121.5578461	0	0	1	2	7	5	5	5	1	1	5	4	5	13	1	1	2	4	5	2	12	1	8	3	5	1	18	1		1	3	12	
113	1	4	8	20	臺北市	中山區	中山區建國北路2段與建國北路2段19巷口	25.05432548	121.537107	0	0	1	2	8	7	5	3	1	1	5	4	5	13	4	4	10	5	5	2	17	1	6	1	5	1	10	1		1	2	14	
113	1	4	8	20	臺北市	信義區	信義區松仁路174號	25.02801	121.5683096	0	0	1	2	8	6	5	14	8	1	5	4	5	13	4	4	8	3	5	2	17	4	1	1	3	1	10	1		2	3	15	
113	1	4	8	30	臺北市	中正區	中正區延平南路179巷與延平南路179巷1弄口	25.03432142	121.507974	0	0	1	2	8	6	5	4	1	1	5	4	5	13	4	4	10	5	5	2	15	1	9	1	7	1	4	1		1	3	1	
113	1	4	8	30	臺北市	中正區	中正區愛國西路與博愛路口	25.03594108	121.5108677	0	0	3	3	7	6	5	4	1	1	5	4	5	13	1	1	10	5	5	2	12	4	8	1	6	2	10	1		2	2	12	
113	1	4	8	30	臺北市	內湖區	內湖區康寧路3段75巷137號前	25.07500543	121.6100388	0	0	1	2	7	5	5	14	9	1	5	4	5	13	1	1	5	5	5	2	16	1	11	1	7	2	4	1		1	3	5	
113	1	4	8	30	臺北市	大同區	大同區承德橋機車道往北(21路牌)	25.0772967	121.521001	0	0	2	2	7	6	5	14	9	1	5	4	5	13	4	4	1	4	5	2	13	4	9	1	3	1	10	1		1	2	11	
113	1	4	8	44	臺北市	中山區	中山區北安路807號	25.07943254	121.5440841	0	0	1	2	7	7	5	14	10	1	5	4	5	13	4	4	1	3	5	1	9	1	9	1	7	2	2	1		1	3	17	
113	1	4	8	50	臺北市	內湖區	內湖區行善路與舊宗路1段口	25.05892662	121.5803233	0	0	2	2	8	6	5	14	9	1	5	4	5	13	2	1	1	2	5	2	17	1	9	1	5	1	10	1		1	2	14	
113	1	4	9	3	臺北市	文山區	文山區木柵路4段與秀明路1段口	24.9917784	121.5710803	0	0	1	2	7	6	5	4	1	1	5	4	5	13	2	1	10	5	5	2	17	1	6	1	7	2	8	1		1	3	2	
113	1	4	9	8	臺北市	中山區	中山區新生北路1段62號與新生北路1段口	25.04683548	121.530798	0	0	1	2	8	7	5	3	1	1	5	3	5	13	2	1	9	4	5	2	17	1	6	1	5	1	10	1		1	3	12	
113	1	4	9	15	臺北市	北投區	北投區承德路6段060燈桿	25.1071143	121.5118596	0	0	1	2	8	7	6	14	8	1	5	4	4	13	4	4	1	4	4	2	17	1	9	1	5	9	10	1		1	3	15	
113	1	4	9	41	臺北市	文山區	文山區興隆路2段78巷4弄與興隆路2段78巷口口	24.99949657	121.5484892	0	0	1	2	8	6	5	3	1	1	5	4	5	13	4	4	10	5	5	2	16	1	6	1	5	1	8	1		2	2	14	
113	1	4	10	18	臺北市	中正區	中正區西藏路與惠安街口	25.0303272	121.5059605	0	0	1	2	8	6	5	4	1	1	5	4	5	13	1	1	1	4	5	2	16	1	5	6	5	2	10	1		1	2	13	
113	1	4	10	37	臺北市	北投區	北投區大度路3段270巷與大度路3段296巷口	25.12483396	121.4670368	0	0	1	2	8	7	5	3	1	1	5	4	5	13	4	4	10	5	5	1	3	5	16	8	4	10	20	1		1	2	16	
113	1	4	10	52	臺北市	大同區	大同區長安西路與塔城街口	25.0520235	121.5104337	0	0	1	2	8	6	5	4	1	1	5	4	5	13	1	1	5	4	5	2	17	1	5	1	6	1	10	1		1	3	11	
113	1	4	10	54	臺北市	中山區	中山區一江街與松江路140巷口	25.0533235	121.5314991	0	0	1	7	8	5	5	3	2	1	5	4	5	13	4	4	5	5	5	2	3	5	18	8	4	10	20	1		2	2	16	
113	1	4	11	20	臺北市	松山區	松山區市民大道4段與延吉街口	25.0445407	121.5539122	0	0	3	5	8	5	5	4	1	1	5	4	5	13	2	1	1	4	5	2	17	1	8	1	6	1	10	1		1	3	12	
113	1	4	11	21	臺北市	大安區	大安區建國南路2段151巷對面	25.028978	121.5374438	0	0	2	2	8	5	5	14	9	1	5	4	5	13	2	1	8	3	4	1	13	1	3	1	6	1	10	1		1	2	13	
113	1	4	11	32	臺北市	中山區	中山區農安街227巷5號	25.06541982	121.5338857	0	0	1	6	8	7	5	14	9	1	5	4	5	13	4	4	10	5	5	2	17	1	9	1	7	2	8	1		1	3	2	
113	1	4	11	33	臺北市	文山區	文山區萬壽橋與木柵路4段口	24.99170625	121.5711362	0	0	2	2	8	6	5	14	9	2	5	4	5	13	2	1	1	4	5	2	17	1	9	1	5	1	10	1		1	2	11	
113	1	4	11	51	臺北市	大同區	大同區民生西路與延平北路2段口	25.0569933	121.5116203	0	0	1	2	8	5	5	4	1	1	5	4	5	13	2	1	5	2	4	2	17	1	5	1	7	2	8	1		1	3	17	
113	1	4	12	4	臺北市	中山區	中山區吉林路69號	25.05422827	121.5301314	0	0	1	2	7	6	5	14	8	1	5	4	5	13	4	4	8	5	4	1	17	4	11	1	3	1	5	1		1	3	17	
113	1	4	12	18	臺北市	士林區	士林區中山北路4段往南527號燈桿	25.0815179	121.524573	0	0	1	2	8	6	5	14	9	1	5	4	5	13	4	4	2	4	5	1	13	4	9	1	3	1	10	1		1	2	11	
113	1	4	12	44	臺北市	大安區	大安區建國南路2段與建國南路2段79巷口	25.0306463	121.5380015	0	0	2	2	7	5	5	3	4	2	5	4	5	13	2	1	10	5	5	2	13	4	15	1	3	1	10	1		2	2	13	
113	1	4	13	45	臺北市	士林區	士林區福港街19巷與福港街口	25.0911381	121.5181372	0	0	1	2	8	6	5	4	1	1	5	4	5	13	4	4	5	5	5	2	15	4	9	1	3	1	10	1		1	2	11	
113	1	4	14	12	臺北市	內湖區	內湖區新湖二路與新湖三路219巷口	25.0637719	121.5817825	0	0	1	2	8	5	5	4	1	1	5	4	5	13	4	4	5	5	5	2	17	1	6	1	7	2	8	1		1	3	17	
113	1	4	14	23	臺北市	中山區	中山區林森北路與民生東路1段口	25.0580654	121.5255717	0	0	1	2	8	6	5	4	2	1	5	4	5	13	2	1	5	4	5	2	17	4	5	7	3	9	19	1		1	3	17	
113	1	4	14	23	臺北市	萬華區	萬華區西藏路與寶興街口	25.02829485	121.4923954	0	0	1	2	8	6	5	5	1	1	5	4	5	13	2	1	5	5	5	2	3	1	5	3	6	1	18	1		1	3	11	
113	1	4	14	29	臺北市	萬華區	萬華區西園路2段372巷與興義街口	25.0257795	121.4907353	0	0	1	2	7	6	5	4	1	1	5	4	5	13	4	4	10	5	5	2	15	1	9	3	6	1	18	1		1	2	12	
113	1	4	15	8	臺北市	大安區	大安區信義路2段與信義路2段228巷口	25.0335162	121.5315479	0	0	1	2	8	7	5	3	1	1	5	4	5	13	4	4	10	4	5	1	16	4	6	1	3	1	8	1		2	3	2	
113	1	4	15	10	臺北市	信義區	信義區松仁路7號	25.0386218	121.5685474	0	0	1	2	8	7	8	22	22	1	5	4	5	13	4	4	1	4	5	2	12	1	9	1	6	1	10	1		1	2	14	
113	1	4	15	20	臺北市	士林區	士林區中山北路5段往南(銘傳前)	25.088845	121.5273773	0	0	2	3	8	6	5	14	9	1	5	4	5	13	4	4	5	4	5	1	12	4	8	1	3	1	8	1		1	3	17	
113	1	4	15	30	臺北市	大安區	大安區敦化南路2段63巷與敦化南路2段口	25.0309283	121.5488306	0	0	4	4	8	5	5	4	1	1	5	4	5	13	1	1	1	5	5	2	17	1	5	1	7	1	8	1		1	2	1	
113	1	4	15	56	臺北市	士林區	士林區至善路2段469號	25.11102583	121.5578223	0	0	2	2	8	6	5	14	9	1	5	4	5	13	4	4	5	4	5	2	13	4	9	1	3	2	10	1		1	2	11	
113	1	4	16	0	臺北市	大安區	大安區和平東路3段346巷與和平東路3段口	25.0197002	121.5574615	0	0	1	2	7	6	5	4	1	1	5	4	5	13	1	1	1	4	4	1	16	1	5	1	7	1	4	1		1	3	7	
113	1	4	16	6	臺北市	內湖區	內湖區金湖路328-5號	25.07369444	121.602587	0	0	1	2	8	7	5	14	9	1	5	4	5	13	4	4	1	5	4	2	17	1	8	6	7	1	8	1		1	3	2	
113	1	4	16	37	臺北市	大安區	大安區和平東路3段與敦化南路2段口	25.0246132	121.549007	0	0	1	2	8	5	5	4	1	1	5	4	5	13	1	1	1	4	5	2	12	1	15	8	4	1	20	1		2	2	14	
113	1	4	16	45	臺北市	松山區	松山區北寧路56巷與八德路3段99巷4弄口	25.04982411	121.5533337	0	0	1	2	7	7	5	4	2	1	5	4	5	13	4	4	9	4	5	2	15	1	9	1	5	1	10	1		1	2	12	
113	1	4	16	58	臺北市	大同區	大同區華陰街169號	25.050265	121.5154368	0	0	1	2	8	5	6	14	9	1	5	4	5	13	4	4	10	5	5	2	2	4	9	1	3	9	8	2		1	3	2	
113	1	4	17	11	臺北市	中山區	中山區建國北路3段39號橋下迴轉道	25.06367	121.5370012	0	0	2	3	7	5	5	14	6	1	5	4	5	13	2	1	5	4	5	2	11	1	9	1	7	9	8	1		1	3	2	
113	1	4	17	13	臺北市	中山區	中山區北安路47號	25.07703451	121.5276183	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	1	4	5	2	12	4	8	1	3	1	10	1		1	2	12	
113	1	4	17	19	臺北市	文山區	文山區木柵路5段與木柵路5段43巷口	25.00296665	121.5845424	0	0	1	3	8	6	5	14	9	1	5	4	5	13	4	4	5	2	5	2	13	1	9	1	6	2	10	1		2	2	11	14
113	1	4	17	35	臺北市	文山區	文山區木柵路1段58巷27號	24.98647936	121.5482533	0	0	2	2	7	5	5	14	9	1	5	4	5	13	4	4	10	5	5	2	10	1	9	1	6	11	10	2		2	2	11	
113	1	4	17	46	臺北市	文山區	文山區興隆路1段15號	25.00430075	121.5398735	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	1	4	5	2	17	1	9	1	6	2	10	1		1	2	11	
113	1	4	18	0	臺北市	大安區	大安區基隆路3段與辛亥路3段口	25.0194749	121.5472395	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	1	4	5	1	13	1	9	1	6	1	10	1		1	3	11	
113	1	4	18	26	臺北市	中山區	中山區北安路與大直街口	25.0798605	121.5473215	0	0	1	2	8	5	5	5	1	1	5	4	5	13	1	1	1	4	5	2	15	4	9	1	3	2	10	1		2	2	11	
113	1	4	18	31	臺北市	內湖區	內湖區民權東路6段15巷與瑞湖街口	25.0689879	121.5764451	0	0	1	2	8	5	5	4	1	1	5	4	5	13	2	1	5	5	5	2	16	1	5	1	7	2	8	1		2	3	4	14
113	1	4	18	33	臺北市	大安區	大安區仁愛路3段與建國南路1段口	25.0379726	121.5380954	0	0	2	2	7	5	5	5	1	1	5	4	5	13	1	1	1	3	5	2	15	1	15	1	7	1	8	1		1	2	7	
113	1	4	18	40	臺北市	大安區	大安區師大路與師大路59巷口口	25.02398657	121.528502	0	0	2	2	8	5	5	4	1	1	5	4	5	13	4	4	5	5	5	2	15	4	9	1	3	1	10	1		1	2	12	
